timestamp,x,y,reference_x,reference_y,error,linear,angular,index,distance,state,actual_speed,actual_angular,progress
103.567,7.627855224244835,7.895272601671946,7.626339332790719,7.893996578150109,0.0019814547506682005,0.2,0.12597741222034306,113,16.799096545580074,tracking,0.20038110576500584,0.12666190819713696,16.89852021447251
103.607,7.622494745447298,7.901231823868565,7.621180319539307,7.900125386879455,0.0017181147454315578,0.2,0.1256079578190943,113,16.80711197208947,tracking,0.2003762672323045,0.1262606422569443,16.922555504743894
103.667,7.614397466302256,7.910119145838939,7.6134437212477595,7.909316317166695,0.0012466609426596575,0.2,0.12552469145963013,113,16.81913488443872,tracking,0.20037385207201616,0.12595046476335958,16.930564204795026
103.727,7.606232294768931,7.918944098180001,7.605709694821364,7.918504192127495,0.0006831017788212549,0.2,0.12557239644391488,113,16.83115777136286,tracking,0.20037442591939028,0.12579409847824854,16.942573876358374
103.767,7.600751260501317,7.924792491352013,7.60055528791983,7.924627528601591,0.00025616003146783985,0.2,0.12556854588546837,113,16.839173096642423,tracking,0.20037588556719788,0.12567244869287006,16.95057782289003
103.827,7.592473530902532,7.9335123270443475,7.592826370150165,7.933809334576242,0.00046120386888324555,0.2,0.1255115639025886,113,16.851196255204627,tracking,0.2003809257816438,0.12537547563718218,16.962579561549337
103.887,7.584128630215881,7.942168337575481,7.585101040480044,7.942986877957498,0.0012710586449265046,0.2,0.1254409740455647,113,16.8632197274895,tracking,0.20038569820694793,0.12492566085197357,16.970577678145908
103.927,7.578528334621371,7.947903155658246,7.5799531295390965,7.94910249735509,0.001862380482975201,0.2,0.12528738952456614,113,16.871235427657812,tracking,0.20038367507712115,0.12464202026606337,16.982569587852744
103.987,7.570073169009641,7.956450573181255,7.57223557223113,7.958270807319277,0.00282652436917301,0.2,0.12515554859758188,113,16.883258246455185,tracking,0.20036293608730937,0.12392115772453538,16.990560009608274
104.047,7.561553620913869,7.964931603452563,7.564524021768629,7.967431981266335,0.003882675681739068,0.2,0.12491477049450632,113,16.89527950155684,tracking,0.20035249771626196,0.12331323334684222,17.002537770378595
104.087,7.555838431693416,7.970549953812141,7.559385843258111,7.973536038723365,0.0046368989536513415,0.2,0.12472518892325198,113,16.903293816785762,tracking,0.2003576131998195,0.12309457980355269,17.01051827456053
104.147,7.547213257978261,7.978924230710888,7.550337038583857,7.982474558854206,0.0047289359476667655,0.2,0.12463111307297713,114,16.915315552733347,tracking,0.20036030889119202,0.12296685141336196,17.023257246715573
104.207,7.538526482526932,7.987234589982785,7.54131935733849,7.990408827644187,0.004227994139553347,0.2,0.12437887755830904,114,16.927337288837997,tracking,0.20035589936936307,0.12286158800186854,17.031263549110147
104.247,7.532701746143788,7.992739416024461,7.535306220483265,7.995699527413024,0.00394278404400865,0.2,0.12394738367819412,114,16.935351692351812,tracking,0.20035715332598325,0.12265263603693091,17.043275946272857
104.307,7.523915000636443,8.000944923397087,7.526284190450936,8.003637622513086,0.0035865985148048497,0.2,0.1236264990412869,114,16.947374056838594,tracking,0.20037565253482628,0.12278716977324419,17.05128602915948
104.367,7.515069558129144,8.009088301714266,7.5172598875961185,8.01157771737163,0.0033158307388981424,0.2,0.1230882613043406,114,16.95939722046414,tracking,0.20037552828829786,0.12269948814071785,17.06330436105927
104.407,7.509140368317201,8.014481856202439,7.511243058609419,8.016871665687704,0.0031831581551742087,0.2,0.12292906161482814,114,16.967412563366533,tracking,0.20037175911197,0.12278012188302655,17.07131799614657
104.467,7.500198324566608,8.022518497869761,7.5022172405098,8.024813093744795,0.0030563363387227215,0.2,0.12282544876653448,114,16.97943536485897,tracking,0.20036883002850953,0.12301929481530326,17.083339535915844
104.527,7.491198667545233,8.030490263728739,7.4931911226352375,8.032754785560929,0.0030162785703827374,0.2,0.12271676448844399,114,16.99145796347211,tracking,0.20036588401956176,0.12325405785207526,17.103376905420532
104.567,7.485167274935134,8.035768478282609,7.487173887727163,8.038049091029714,0.0030377112106641986,0.2,0.12230444808516594,114,16.999472777611807,tracking,0.20035916875410748,0.12327292135473605,17.111391690903364
104.627,7.476073300785989,8.043630736468284,7.478148916290617,8.045989774144484,0.003142170982104754,0.2,0.12196301476783102,114,17.011494236325436,tracking,0.20034497481816685,0.12340723103558587,17.12341269575985
104.687,7.466923586642358,8.051426194503874,7.469125655295507,8.053928952315607,0.0033336021084362636,0.2,0.12169876506670126,114,17.023514487358373,tracking,0.20032893257003329,0.12321102984908257,17.131425435977174
