timestamp,x,y,reference_x,reference_y,error,linear,angular,index,distance,state,actual_speed,actual_angular
22.49,6.1191342219565135,4.99589534506347,6.099350534845069,4.996370310613889,0.01978938776207138,0.2,0.00037443029353679614,11,1.1198055001457394,tracking,0.20003379444234556,0.000162876411126812
22.55,6.131131644187295,4.995859617294097,6.099350534845069,4.996370310613889,0.031785212264344456,0.2,0.00037448104251324734,11,1.1318029755742272,tracking,0.20001855899906906,0.0005234424159764941
22.59,6.139130198400706,4.995834785096052,6.099350534845069,4.996370310613889,0.03978326809325695,0.2,0.0003639836072643994,11,1.1398015683343903,tracking,0.20000828859936737,0.0007557495870296315
22.65,6.151128416213986,4.9957963265697405,6.19935017485439,4.996101986172069,0.04822272736133791,0.2,0.00035054529731642166,12,1.1517998477840925,tracking,0.19999378214833877,0.0010564755092218085
22.71,6.163127026530205,4.995756924596712,6.19935017485439,4.996101986172069,0.03622479181453953,0.2,0.000322279321347741,12,1.1637985227957743,tracking,0.19998237487406595,0.0012766075191894728
22.75,6.171126262693565,4.9957304640861615,6.19935017485439,4.996101986172069,0.02822635729814102,0.2,0.0002996239606730985,12,1.1717978027231066,tracking,0.19997694820943154,0.001374010044191966
22.81,6.18312525790345,4.99569101811586,6.19935017485439,4.996101986172069,0.01623012091169176,0.2,0.0002625178892078036,12,1.1837968627709363,tracking,0.19997353370879578,0.001404052798900185
22.87,6.195124284323157,4.995652465103275,6.19935017485439,4.996101986172069,0.004249731753094453,0.2,0.0002377642660543313,12,1.195795951126124,tracking,0.1999755593127859,0.001331980385435977
22.91,6.203123583977373,4.995627542750573,6.19935017485439,4.996101986172069,0.003803118847683743,0.2,0.0002031894198364564,12,1.2037952896038735,tracking,0.19997936764762222,0.0012080015034791728
22.97,6.215122357881613,4.995591622501177,6.19935017485439,4.996101986172069,0.015780438159974586,0.2,0.00015513891735363685,12,1.2157941172745002,tracking,0.19998879782687462,0.0009477569356708492
23.03,6.227120818440766,4.995557683263069,6.19935017485439,4.996101986172069,0.02777597722598162,0.2,0.0001289095291576372,12,1.2277926258343765,tracking,0.20000150397685937,0.0006367287298016751
23.07,6.235119572074614,4.995536210510296,6.19935017485439,4.996101986172069,0.035773871465045855,0.2,0.00011800439328162252,12,1.2357914082901078,tracking,0.2000111155651382,0.00040944308099683104
23.13,6.247117330712801,4.995505692749788,6.19935017485439,4.996101986172069,0.04777087757878412,0.2,0.00011185666718387566,12,1.2477892057410525,tracking,0.20002634858083052,5.915772761018276e-05
23.19,6.259114611959364,4.9954770198131815,6.299349814863712,4.995833661730248,0.040236783497330245,0.2,0.00011473780994896301,13,1.25978652125105,tracking,0.20004139965974888,-0.00027960895542966674
23.23,6.2671125410126125,4.995458754310701,6.299349814863712,4.995833661730248,0.032239453793822405,0.2,0.00014458052728843246,13,1.2677844711614565,tracking,0.20005074970276168,-0.00047591706196292537
23.29,6.279109088133771,4.995432235465254,6.299349814863712,4.995833661730248,0.02024470700213649,0.2,0.0001751672974846896,13,1.279781047593062,tracking,0.20006219700577232,-0.0007207051468932629
23.35,6.291105305094503,4.995406184438464,6.299349814863712,4.995833661730248,0.008255584665519827,0.2,0.00019885589272883444,13,1.291777292840011,tracking,0.2000700238818811,-0.0008448511856336968
23.39,6.299102660592354,4.9953887105280375,6.299349814863712,4.995833661730248,0.0005089860569789145,0.2,0.000236841489928008,13,1.2997746674277457,tracking,0.20007156571521587,-0.0008826547501798157
23.45,6.311098630337443,4.995361809813473,6.299349814863712,4.995833661730248,0.0117582868338524,0.2,0.00026186193741726133,13,1.3117706673349456,tracking,0.20007091589920709,-0.0008066232587276853
23.51,6.3230946639135786,4.995333539736925,6.299349814863712,4.995833661730248,0.023750115334649578,0.2,0.00029653640851164765,13,1.32376673422193,tracking,0.20006469659224108,-0.0006288370815218745
23.55,6.331092131136449,4.995313711171707,6.299349814863712,4.995833661730248,0.0317465744757101,0.2,0.0003161823299885905,13,1.331764226025795,tracking,0.20005862776303301,-0.0004762001816275556
23.61,6.343088608424964,4.995282301886944,6.299349814863712,4.995833661730248,0.043742268572521434,0.2,0.000338953308926929,13,1.3437607444322748,tracking,0.2000466482012015,-0.00017167994065289137
23.67,6.355085512320311,4.995248823027111,6.399349454873034,4.995565337288427,0.04426507417353293,0.2,0.0003488025290776616,14,1.355757695041003,tracking,0.20003261818306778,0.00016319307776133105
23.71,6.363083719782783,4.99522538792462,6.399349454873034,4.995565337288427,0.0362673283715002,0.2,0.00035507962713563434,14,1.3637559368363459,tracking,0.20002273299584833,0.000400291250827841
23.77,6.375081468131307,4.995188743232785,6.399349454873034,4.995565337288427,0.024270908585782396,0.2,0.0003534928015355032,14,1.375753741146633,tracking,0.20000779521314113,0.0007453892535386276
23.83,6.3870797160069825,4.995150665686493,6.399349454873034,4.995565337288427,0.01227674404630771,0.2,0.0003429132567645109,14,1.3877520494434592,tracking,0.19999414766990692,0.0010494589841380368
23.87,6.395078792480542,4.995124752485928,6.399349454873034,4.995565337288427,0.004293328806280547,0.2,0.00033104775616332553,14,1.395751167890127,tracking,0.19998656120378228,0.0012109910572039857
23.93,6.407077685724217,4.995085571896171,6.399349454873034,4.995565337288427,0.0077431083500607584,0.2,0.00030755555804907786,14,1.4077501251028068,tracking,0.1999784580513843,0.0013697240960669189
23.97,6.415077068398901,4.995059550391615,6.399349454873034,4.995565337288427,0.015735744265970037,0.2,0.0002894292533019153,14,1.4157495501005632,tracking,0.1999757388779901,0.0014105285721571319
24.03,6.427076201548723,4.99502116869396,6.399349454873034,4.995565337288427,0.027732086121981924,0.2,0.000260762330864631,14,1.4277487446361092,tracking,0.1999759987470963,0.0013721074286016874
24.09,6.439075262151101,4.994984083909312,6.399349454873034,4.995565337288427,0.03973005939316989,0.2,0.00024219445739665844,14,1.439747862546222,tracking,0.19998123334317836,0.0012318288007458387
24.13,6.447074523814993,4.994960300199321,6.399349454873034,4.995565337288427,0.04772890398274295,0.2,0.00020346261073086346,14,1.447747159567353,tracking,0.19998696319017054,0.0010744767432753308
24.19,6.459073161195346,4.9949262491149184,6.499349094882355,4.995297012846606,0.0402776402003031,0.2,0.0001885720523525603,15,1.45974584526461,tracking,0.19999847505876836,0.0007981879796913416
24.25,6.471071409480633,4.994894261729744,6.499349094882355,4.995297012846606,0.028280553391701938,0.2,0.00018292663577681846,15,1.471744136189079,tracking,0.20001223313399133,0.00046658932978440253
24.29,6.479069990557392,4.9948740828680185,6.499349094882355,4.995297012846606,0.020283514044403952,0.2,0.00018120439542685445,15,1.4797427427194658,tracking,0.2000223100503854,0.00023477875010304903
24.35,6.491067463161388,4.994845417669353,6.499349094882355,4.995297012846606,0.008293935264146336,0.2,0.00018451627674747627,15,1.4917402495678593,tracking,0.20003755938836573,-0.00011174004577036177
24.41,6.503064459959161,4.99481839849695,6.499349094882355,4.995297012846606,0.0037460658496141696,0.2,0.00019568167093560705,15,1.5037372767913617,tracking,0.20005179272901455,-0.00042032349949683106
24.45,6.5110622220268555,4.994801071325643,6.499349094882355,4.995297012846606,0.01172362168851637,0.2,0.00020666664122678688,15,1.5117350576287143,tracking,0.20006004770396263,-0.0005971116239192075
24.51,6.523058573423805,4.99477565523028,6.499349094882355,4.995297012846606,0.023715210023771444,0.2,0.00022717034629504744,15,1.523731435949566,tracking,0.200068842871247,-0.0007727581858037313
24.57,6.535054694773665,4.9947502969020015,6.499349094882355,4.995297012846606,0.035709785240496845,0.2,0.00024249169996485692,15,1.5357275841015927,tracking,0.20007271233338475,-0.0008469603079140103
24.61,6.543052055494024,4.99473305991898,6.499349094882355,4.995297012846606,0.04370659914852299,0.2,0.00026622743646093994,15,1.5437249633976573,tracking,0.20007270228020832,-0.0008217654253392622
24.67,6.555048129139196,4.994706222835228,6.599348734891677,4.995028688404786,0.044301779355690546,0.2,0.00028145433318791345,16,1.5557210670621588,tracking,0.20006797160217027,-0.0007023885412678307
24.73,6.567044371013104,4.994677747436348,6.599348734891677,4.995028688404786,0.03230627005958139,0.2,0.0003019164392819688,16,1.5677173427319504,tracking,0.20005911619341454,-0.000482530730297884
24.77,6.575042026778186,4.994657683845921,6.599348734891677,4.995028688404786,0.024309539355923115,0.2,0.00031320864696120915,16,1.575715023663596,tracking,0.20005131674180204,-0.00029405002833721763
24.83,6.587038828523578,4.994625849508993,6.599348734891677,4.995028688404786,0.012316496010120987,0.2,0.0003257915670458378,16,1.5877118676462134,tracking,0.20003745213541113,3.231306948597134e-05
24.87,6.5950369416924115,4.994603470010675,6.599348734891677,4.995028688404786,0.0043327094612868634,0.2,0.00033094973108015673,16,1.5957100121249914,tracking,0.20002736520334102,0.00026717134194082756
24.93,6.607034511233045,4.994568291598506,6.599348734891677,4.995028688404786,0.007699553440866437,0.2,0.00033367771385475227,16,1.6077076332393214,tracking,0.2000117232913252,0.0006233121858089443
24.99,6.619032546047926,4.9945314915022685,6.599348734891677,4.995028688404786,0.019690089547656362,0.2,0.0003322487480041337,16,1.6197057244902737,tracking,0.1999967776259758,0.0009555104420213522
25.03,6.627031467429794,4.994506304404486,6.599348734891677,4.995028688404786,0.027687660894714115,0.2,0.0003256961519748965,16,1.6277046855267587,tracking,0.19998800080143447,0.0011420714281718525
25.09,6.639030122211151,4.99446801808737,6.599348734891677,4.995028688404786,0.03968534806201091,0.2,0.0003060191871038478,16,1.6397034013915615,tracking,0.1999779443606756,0.0013530618246276388
25.15,6.651028990428764,4.994429766133847,6.699348374900999,4.994760363962965,0.0483205154225434,0.2,0.0002964855763708037,17,1.6517023305819343,tracking,0.1999721979902338,0.0014476437656721513
25.19,6.659028285657608,4.994404640219775,6.699348374900999,4.994760363962965,0.04032165839814216,0.2,0.0002820473480652871,17,1.6597016652711296,tracking,0.19997237916288021,0.00144451764663139
